,id,label,Prediction,positive_prediction,negative_prediction
2551,23351,0,1,0.999981761,1.82E-05
2552,23352,0,0,1.42E-05,0.999985836
2553,23353,1,1,0.999980688,1.93E-05
2554,23354,1,1,0.999981761,1.82E-05
2555,23355,1,0,4.64E-05,0.999953553
2556,23356,1,1,0.999951839,4.82E-05
2557,23357,1,1,0.999982476,1.75E-05
2558,23358,1,0,1.33E-05,0.999986733
2559,23359,0,1,0.999969125,3.09E-05
2560,23360,1,0,1.36E-05,0.999986418
2561,23361,1,1,0.999982119,1.79E-05
2562,23362,1,1,0.999954462,4.55E-05
2563,23363,1,0,2.76E-05,0.999972363
2564,23364,0,0,1.35E-05,0.999986451
2565,23365,0,0,1.50E-05,0.999985048
2566,23366,1,1,0.999972701,2.73E-05
2567,23367,1,1,0.99996829,3.17E-05
2568,23368,1,1,0.999981999,1.80E-05
2569,23369,0,1,0.999979138,2.09E-05
2570,23370,1,0,1.49E-05,0.999985114
2571,23371,0,0,1.32E-05,0.999986799
2572,23372,1,1,0.999970436,2.96E-05
2573,23373,1,1,0.999979854,2.01E-05
2574,23374,0,1,0.999976397,2.36E-05
2575,23375,1,1,0.999958158,4.18E-05
2576,23376,0,1,0.999981284,1.87E-05
2577,23377,1,0,1.98E-05,0.99998024
2578,23378,1,0,1.38E-05,0.999986221
2579,23379,0,1,0.999980211,1.98E-05
2580,23380,1,1,0.999982119,1.79E-05
2581,23381,0,1,0.99998045,1.96E-05
2582,23382,0,0,1.36E-05,0.999986374
2583,23383,1,1,0.999716818,0.000283182
2584,23384,1,0,1.36E-05,0.999986441
2585,23385,1,1,0.999716818,0.000283182
2586,23386,0,1,0.999975324,2.47E-05
2587,23387,0,0,1.37E-05,0.999986265
2588,23388,0,1,0.999976754,2.32E-05
2589,23389,0,0,1.40E-05,0.999986047
2590,23390,1,1,0.999981165,1.88E-05
2591,23391,1,1,0.999977112,2.29E-05
2592,23392,1,0,2.39E-05,0.999976097
2593,23393,1,1,0.999976039,2.40E-05
2594,23394,1,1,0.999980569,1.94E-05
2595,23395,1,0,1.34E-05,0.999986578
2596,23396,1,0,4.72E-05,0.999952801
2597,23397,1,1,0.999982119,1.79E-05
2598,23398,1,1,0.999974847,2.52E-05
2599,23399,0,1,0.999981403,1.86E-05
2600,23400,0,1,0.999982476,1.75E-05
2601,23401,0,0,1.42E-05,0.99998585
2602,23402,1,1,0.999978185,2.18E-05
2603,23403,1,1,0.999982715,1.73E-05
2604,23404,1,0,2.38E-05,0.999976234
2605,23405,0,0,1.39E-05,0.999986106
2606,23406,0,0,1.42E-05,0.999985777
2607,23407,0,1,0.999978065,2.19E-05
2608,23408,1,1,0.999979496,2.05E-05
2609,23409,1,1,0.999977708,2.23E-05
2610,23410,1,1,0.999981165,1.88E-05
2611,23411,1,1,0.999981165,1.88E-05
2612,23412,0,0,1.37E-05,0.999986277
2613,23413,0,0,1.33E-05,0.99998666
2614,23414,0,0,1.34E-05,0.999986647
2615,23415,1,1,0.999982476,1.75E-05
2616,23416,1,0,3.79E-05,0.999962137
2617,23417,0,0,1.37E-05,0.999986294
2618,23418,1,1,0.999981523,1.85E-05
2619,23419,0,0,1.40E-05,0.999985999
2620,23420,1,0,3.18E-05,0.999968185
2621,23421,1,0,3.85E-05,0.999961477
2622,23422,1,1,0.999962449,3.76E-05
2623,23423,1,1,0.999982119,1.79E-05
2624,23424,1,1,0.999952793,4.72E-05
2625,23425,0,1,0.999980688,1.93E-05
2626,23426,1,1,0.999978662,2.13E-05
2627,23427,1,0,2.80E-05,0.999972046
2628,23428,1,1,0.999980927,1.91E-05
2629,23429,0,1,0.99997437,2.56E-05
2630,23430,0,0,1.33E-05,0.99998667
2631,23431,1,1,0.999982476,1.75E-05
2632,23432,0,1,0.999968171,3.18E-05
2633,23433,0,1,0.99998188,1.81E-05
2634,23434,1,1,0.999981999,1.80E-05
2635,23435,1,0,1.34E-05,0.999986645
2636,23436,0,1,0.999981761,1.82E-05
2637,23437,1,1,0.999981284,1.87E-05
2638,23438,0,0,4.24E-05,0.999957634
2639,23439,0,0,1.36E-05,0.999986393
2640,23440,1,1,0.999982595,1.74E-05
2641,23441,0,0,1.33E-05,0.999986729
2642,23442,1,1,0.999982834,1.72E-05
2643,23443,1,1,0.999942303,5.77E-05
2644,23444,0,0,1.47E-05,0.999985313
2645,23445,1,1,0.999981046,1.90E-05
2646,23446,1,1,0.999982476,1.75E-05
2647,23447,1,1,0.99995029,4.97E-05
2648,23448,0,0,4.81E-05,0.999951907
2649,23449,0,0,1.46E-05,0.999985401
2650,23450,1,1,0.999982357,1.76E-05
2651,23451,0,0,1.41E-05,0.999985947
2652,23452,1,1,0.99998045,1.96E-05
2653,23453,0,1,0.999979854,2.01E-05
2654,23454,0,1,0.999972343,2.77E-05
2655,23455,1,0,4.62E-05,0.999953771
2656,23456,1,1,0.999974132,2.59E-05
2657,23457,1,1,0.999978185,2.18E-05
2658,23458,1,0,2.91E-05,0.999970868
2659,23459,1,1,0.999980807,1.92E-05
2660,23460,1,1,0.999982595,1.74E-05
2661,23461,1,0,3.23E-05,0.999967666
2662,23462,1,0,1.62E-05,0.999983777
2663,23463,1,1,0.999981523,1.85E-05
2664,23464,1,0,2.33E-05,0.999976672
2665,23465,1,1,0.9999789,2.11E-05
2666,23466,0,0,1.55E-05,0.999984531
2667,23467,1,1,0.999978423,2.16E-05
2668,23468,0,1,0.999973893,2.61E-05
2669,23469,0,0,1.36E-05,0.999986441
2670,23470,0,0,2.92E-05,0.999970822
2671,23471,1,1,0.999982476,1.75E-05
2672,23472,0,1,0.999977112,2.29E-05
2673,23473,1,1,0.99998033,1.97E-05
2674,23474,0,0,1.35E-05,0.99998648
2675,23475,1,0,5.09E-05,0.999949107
2676,23476,1,1,0.99998188,1.81E-05
2677,23477,1,1,0.999964118,3.59E-05
2678,23478,0,1,0.999977827,2.22E-05
2679,23479,0,0,1.54E-05,0.999984649
2680,23480,1,1,0.999980927,1.91E-05
2681,23481,0,1,0.999979258,2.07E-05
2682,23482,1,1,0.999981284,1.87E-05
2683,23483,0,0,1.39E-05,0.999986133
2684,23484,0,0,1.45E-05,0.999985525
2685,23485,1,1,0.999982238,1.78E-05
2686,23486,0,0,1.33E-05,0.999986656
2687,23487,1,1,0.999931574,6.84E-05
2688,23488,1,1,0.999968767,3.12E-05
2689,23489,1,1,0.999968171,3.18E-05
2690,23490,0,0,1.32E-05,0.999986775
2691,23491,0,0,1.30E-05,0.999986968
2692,23492,1,0,1.40E-05,0.999985976
2693,23493,0,0,3.00E-05,0.999970026
2694,23494,1,1,0.999980569,1.94E-05
2695,23495,1,1,0.999974966,2.50E-05
2696,23496,0,1,0.999963045,3.70E-05
2697,23497,0,0,3.00E-05,0.99996999
2698,23498,1,0,6.10E-05,0.999938981
2699,23499,1,0,2.19E-05,0.999978107
2700,23500,0,1,0.999981523,1.85E-05
2701,23501,1,0,1.95E-05,0.999980459
2702,23502,1,0,2.32E-05,0.999976761
2703,23503,1,0,2.73E-05,0.999972676
2704,23504,0,1,0.999982238,1.78E-05
2705,23505,1,1,0.999978185,2.18E-05
2706,23506,1,1,0.999980569,1.94E-05
2707,23507,1,1,0.999954343,4.57E-05
2708,23508,0,0,1.34E-05,0.999986563
2709,23509,0,1,0.999969482,3.05E-05
2710,23510,0,0,1.34E-05,0.999986561
2711,23511,1,1,0.999979615,2.04E-05
2712,23512,0,0,3.04E-05,0.999969558
2713,23513,0,1,0.999976039,2.40E-05
2714,23514,1,0,2.02E-05,0.999979824
2715,23515,0,0,1.46E-05,0.999985432
2716,23516,0,0,1.32E-05,0.999986807
2717,23517,1,1,0.999971628,2.84E-05
2718,23518,0,0,1.40E-05,0.999986008
2719,23519,0,0,1.35E-05,0.999986525
2720,23520,1,1,0.999964833,3.52E-05
2721,23521,0,1,0.999976039,2.40E-05
2722,23522,1,1,0.999979973,2.00E-05
2723,23523,1,1,0.999982834,1.72E-05
2724,23524,1,1,0.999976277,2.37E-05
2725,23525,1,0,3.21E-05,0.999967946
2726,23526,1,0,2.10E-05,0.999979003
2727,23527,0,0,1.41E-05,0.999985908
2728,23528,1,1,0.999981284,1.87E-05
2729,23529,0,1,0.99998188,1.81E-05
2730,23530,0,0,1.39E-05,0.999986071
2731,23531,1,1,0.999977231,2.28E-05
2732,23532,0,0,1.35E-05,0.99998652
2733,23533,1,0,3.42E-05,0.999965839
2734,23534,1,1,0.999976158,2.38E-05
2735,23535,1,0,2.81E-05,0.99997188
2736,23536,0,1,0.999981642,1.84E-05
2737,23537,0,1,0.999977231,2.28E-05
2738,23538,1,0,4.31E-05,0.999956879
2739,23539,0,0,1.39E-05,0.999986135
2740,23540,1,0,1.37E-05,0.999986324
2741,23541,1,0,0.002724226,0.997275774
2742,23542,0,0,1.43E-05,0.99998574
2743,23543,0,0,1.32E-05,0.999986794
2744,23544,0,0,1.45E-05,0.999985543
2745,23545,0,1,0.999981761,1.82E-05
2746,23546,1,0,1.40E-05,0.999986023
2747,23547,0,0,1.36E-05,0.99998637
2748,23548,1,1,0.999960303,3.97E-05
2749,23549,1,1,0.999982357,1.76E-05
2750,23550,1,0,4.37E-05,0.9999563
2751,23551,1,1,0.99998188,1.81E-05
2752,23552,1,1,0.999981761,1.82E-05
2753,23553,1,1,0.999980807,1.92E-05
2754,23554,0,0,1.35E-05,0.999986495
2755,23555,1,1,0.999979615,2.04E-05
2756,23556,0,0,1.40E-05,0.999985996
2757,23557,1,1,0.999973774,2.62E-05
2758,23558,1,1,0.99998045,1.96E-05
2759,23559,1,1,0.999979377,2.06E-05
2760,23560,1,0,1.68E-05,0.99998322
2761,23561,0,0,1.32E-05,0.999986769
2762,23562,0,0,1.47E-05,0.999985339
2763,23563,0,0,1.33E-05,0.999986655
2764,23564,1,0,3.56E-05,0.999964363
2765,23565,0,1,0.999979258,2.07E-05
2766,23566,1,0,2.50E-05,0.999975036
2767,23567,0,0,1.77E-05,0.999982274
2768,23568,1,1,0.999978542,2.15E-05
2769,23569,0,1,0.999982715,1.73E-05
2770,23570,0,0,1.44E-05,0.999985595
2771,23571,0,0,1.36E-05,0.999986421
2772,23572,1,1,0.999982238,1.78E-05
2773,23573,1,0,1.63E-05,0.999983713
2774,23574,0,1,0.999978781,2.12E-05
2775,23575,0,1,0.999980927,1.91E-05
2776,23576,0,1,0.999981999,1.80E-05
2777,23577,0,0,1.38E-05,0.999986243
2778,23578,0,0,1.43E-05,0.999985692
2779,23579,0,1,0.999981046,1.90E-05
2780,23580,1,0,1.37E-05,0.999986313
2781,23581,1,0,2.21E-05,0.999977876
2782,23582,1,1,0.999973536,2.65E-05
2783,23583,0,0,1.37E-05,0.999986311
2784,23584,1,1,0.999982715,1.73E-05
2785,23585,1,0,2.36E-05,0.999976366
2786,23586,1,1,0.999954581,4.54E-05
2787,23587,0,0,1.34E-05,0.999986594
2788,23588,1,1,0.999979854,2.01E-05
2789,23589,0,1,0.999955297,4.47E-05
2790,23590,0,0,1.38E-05,0.999986224
2791,23591,1,0,1.38E-05,0.999986153
2792,23592,0,0,1.34E-05,0.999986572
2793,23593,1,1,0.999971986,2.80E-05
2794,23594,1,1,0.999978423,2.16E-05
2795,23595,1,1,0.999954224,4.58E-05
2796,23596,0,1,0.999980807,1.92E-05
2797,23597,0,0,1.34E-05,0.999986635
2798,23598,0,0,1.40E-05,0.999985996
2799,23599,1,1,0.999974489,2.55E-05
2800,23600,0,0,1.36E-05,0.999986379
2801,23601,0,1,0.999978542,2.15E-05
2802,23602,1,0,1.41E-05,0.999985902
2803,23603,0,0,2.54E-05,0.999974649
2804,23604,0,1,0.999982834,1.72E-05
2805,23605,0,0,1.40E-05,0.999985953
2806,23606,1,0,3.39E-05,0.999966132
2807,23607,0,0,5.81E-05,0.99994191
2808,23608,0,0,1.49E-05,0.999985079
2809,23609,1,0,3.89E-05,0.999961051
2810,23610,1,1,0.999975085,2.49E-05
2811,23611,1,0,2.31E-05,0.999976941
2812,23612,1,0,4.39E-05,0.999956128
2813,23613,1,0,1.41E-05,0.999985908
2814,23614,1,1,0.999966383,3.36E-05
2815,23615,0,1,0.99998188,1.81E-05
2816,23616,1,0,1.41E-05,0.999985873
2817,23617,1,1,0.999974251,2.57E-05
2818,23618,0,0,3.30E-05,0.999966973
2819,23619,0,1,0.999981999,1.80E-05
2820,23620,1,1,0.999978423,2.16E-05
2821,23621,1,1,0.999982119,1.79E-05
2822,23622,1,1,0.999974966,2.50E-05
2823,23623,1,0,2.80E-05,0.999971997
2824,23624,1,0,1.32E-05,0.999986774
2825,23625,0,0,1.42E-05,0.999985834
2826,23626,0,0,1.42E-05,0.999985789
2827,23627,1,1,0.999975443,2.46E-05
2828,23628,0,0,1.42E-05,0.999985799
2829,23629,1,0,2.97E-05,0.999970305
2830,23630,0,0,1.32E-05,0.999986804
2831,23631,0,1,0.999982238,1.78E-05
2832,23632,0,0,1.45E-05,0.999985542
2833,23633,1,0,1.32E-05,0.99998675
2834,23634,0,0,1.34E-05,0.999986625
2835,23635,1,1,0.999980092,1.99E-05
2836,23636,0,0,1.40E-05,0.999986049
2837,23637,0,0,5.15E-05,0.999948504
2838,23638,1,1,0.99997437,2.56E-05
2839,23639,0,0,1.40E-05,0.99998601
2840,23640,0,1,0.999949217,5.08E-05
2841,23641,0,0,1.36E-05,0.999986442
2842,23642,1,0,1.38E-05,0.999986244
2843,23643,1,0,4.60E-05,0.999953964
2844,23644,1,0,3.19E-05,0.999968131
2845,23645,1,1,0.999982953,1.70E-05
2846,23646,1,1,0.999979138,2.09E-05
2847,23647,0,0,1.35E-05,0.999986508
2848,23648,0,1,0.99998188,1.81E-05
2849,23649,1,1,0.999716818,0.000283182
2850,23650,1,0,2.81E-05,0.999971888
2851,23651,0,0,1.44E-05,0.999985629
2852,23652,0,0,1.34E-05,0.999986582
2853,23653,1,1,0.999982476,1.75E-05
2854,23654,1,1,0.999977946,2.21E-05
2855,23655,0,0,1.39E-05,0.999986087
2856,23656,1,0,1.37E-05,0.999986309
2857,23657,1,1,0.999978304,2.17E-05
2858,23658,0,0,1.34E-05,0.999986621
2859,23659,0,0,1.40E-05,0.999986015
2860,23660,0,1,0.999977827,2.22E-05
2861,23661,0,1,0.999982357,1.76E-05
2862,23662,0,1,0.999956489,4.35E-05
2863,23663,1,0,2.87E-05,0.999971331
2864,23664,0,0,1.35E-05,0.99998654
2865,23665,0,0,1.34E-05,0.999986608
2866,23666,0,0,1.39E-05,0.999986135
2867,23667,0,1,0.999979258,2.07E-05
2868,23668,0,0,1.34E-05,0.99998656
2869,23669,1,0,3.79E-05,0.999962123
2870,23670,0,1,0.999980211,1.98E-05
2871,23671,1,1,0.999981165,1.88E-05
2872,23672,0,0,1.39E-05,0.999986137
2873,23673,1,0,3.39E-05,0.999966141
2874,23674,1,0,1.35E-05,0.999986547
2875,23675,1,1,0.99996841,3.16E-05
2876,23676,1,1,0.999982476,1.75E-05
2877,23677,1,1,0.999976397,2.36E-05
2878,23678,1,1,0.999716818,0.000283182
2879,23679,1,1,0.999974728,2.53E-05
2880,23680,0,1,0.999981761,1.82E-05
2881,23681,0,0,1.41E-05,0.999985926
2882,23682,1,0,1.34E-05,0.99998656
2883,23683,0,0,1.33E-05,0.999986711
2884,23684,0,1,0.99997592,2.41E-05
2885,23685,0,0,1.38E-05,0.999986175
2886,23686,1,1,0.999979973,2.00E-05
2887,23687,1,0,1.33E-05,0.999986744
2888,23688,1,1,0.999978304,2.17E-05
2889,23689,1,1,0.999982476,1.75E-05
2890,23690,0,0,1.53E-05,0.999984706
2891,23691,0,0,1.40E-05,0.999985953
2892,23692,1,1,0.999970078,2.99E-05
2893,23693,0,0,1.38E-05,0.999986215
2894,23694,0,0,1.39E-05,0.99998609
2895,23695,0,0,1.34E-05,0.999986573
2896,23696,1,0,1.36E-05,0.999986434
2897,23697,0,0,1.35E-05,0.999986516
2898,23698,0,0,1.37E-05,0.999986343
2899,23699,0,0,1.39E-05,0.999986087
2900,23700,1,1,0.999716818,0.000283182
2901,23701,1,0,3.09E-05,0.999969125
2902,23702,1,1,0.999980211,1.98E-05
2903,23703,1,0,4.71E-05,0.999952937
2904,23704,0,1,0.999982238,1.78E-05
2905,23705,0,1,0.999981999,1.80E-05
2906,23706,0,1,0.999945998,5.40E-05
2907,23707,1,0,1.34E-05,0.999986596
2908,23708,0,0,1.50E-05,0.999985032
2909,23709,1,1,0.99993968,6.03E-05
2910,23710,0,1,0.999929309,7.07E-05
2911,23711,1,1,0.999978185,2.18E-05
2912,23712,1,0,2.67E-05,0.99997335
2913,23713,0,1,0.999946594,5.34E-05
2914,23714,0,1,0.999979734,2.03E-05
2915,23715,0,0,1.39E-05,0.999986064
2916,23716,1,1,0.999982119,1.79E-05
2917,23717,0,0,1.48E-05,0.999985209
2918,23718,1,1,0.999979854,2.01E-05
2919,23719,1,1,0.999980927,1.91E-05
2920,23720,1,0,3.33E-05,0.999966728
2921,23721,0,1,0.999982119,1.79E-05
2922,23722,0,1,0.999976873,2.31E-05
2923,23723,1,0,1.35E-05,0.999986492
2924,23724,1,1,0.999980927,1.91E-05
2925,23725,0,0,1.33E-05,0.999986685
2926,23726,1,0,3.25E-05,0.999967546
2927,23727,1,1,0.999979854,2.01E-05
2928,23728,1,1,0.999982595,1.74E-05
2929,23729,1,1,0.999944091,5.59E-05
2930,23730,0,0,4.09E-05,0.999959125
2931,23731,0,0,1.42E-05,0.999985775
2932,23732,0,0,1.48E-05,0.999985206
2933,23733,1,1,0.999978781,2.12E-05
2934,23734,1,0,2.91E-05,0.999970897
2935,23735,1,1,0.999980211,1.98E-05
2936,23736,1,1,0.99996841,3.16E-05
2937,23737,1,1,0.999854088,0.000145912
2938,23738,1,0,2.61E-05,0.999973949
2939,23739,1,0,2.86E-05,0.999971445
2940,23740,0,0,1.38E-05,0.999986205
2941,23741,1,1,0.999982238,1.78E-05
2942,23742,1,1,0.999982595,1.74E-05
2943,23743,0,1,0.999977469,2.25E-05
2944,23744,0,0,1.35E-05,0.999986485
2945,23745,1,1,0.999956012,4.40E-05
2946,23746,1,0,3.16E-05,0.999968442
2947,23747,1,1,0.999982238,1.78E-05
2948,23748,0,1,0.999981642,1.84E-05
2949,23749,1,0,1.40E-05,0.999986031
2950,23750,0,1,0.999982119,1.79E-05
2951,23751,1,1,0.999982834,1.72E-05
2952,23752,0,0,1.37E-05,0.999986263
2953,23753,1,0,3.68E-05,0.99996316
2954,23754,1,1,0.999981046,1.90E-05
2955,23755,0,0,1.38E-05,0.999986215
2956,23756,0,0,1.32E-05,0.999986838
2957,23757,0,1,0.999976277,2.37E-05
2958,23758,1,1,0.999976397,2.36E-05
2959,23759,1,0,3.11E-05,0.999968933
2960,23760,0,0,1.39E-05,0.999986128
2961,23761,1,1,0.999981046,1.90E-05
2962,23762,0,0,1.57E-05,0.999984327
2963,23763,1,0,1.32E-05,0.999986805
2964,23764,0,1,0.999981403,1.86E-05
2965,23765,1,1,0.999982595,1.74E-05
2966,23766,1,1,0.999868274,0.000131726
2967,23767,0,0,1.36E-05,0.999986378
2968,23768,0,0,1.48E-05,0.999985185
2969,23769,1,1,0.999977469,2.25E-05
2970,23770,1,0,3.21E-05,0.999967867
2971,23771,1,0,1.41E-05,0.999985912
2972,23772,0,0,1.40E-05,0.999985972
2973,23773,1,0,3.77E-05,0.999962288
2974,23774,1,1,0.999982715,1.73E-05
2975,23775,0,0,1.47E-05,0.999985304
2976,23776,0,0,1.50E-05,0.999984998
2977,23777,0,0,1.69E-05,0.999983149
2978,23778,1,1,0.999981999,1.80E-05
2979,23779,0,0,3.55E-05,0.999964542
2980,23780,0,0,1.33E-05,0.999986663
2981,23781,1,0,1.33E-05,0.999986712
2982,23782,0,1,0.99997437,2.56E-05
2983,23783,0,1,0.999979973,2.00E-05
2984,23784,1,1,0.999975562,2.44E-05
2985,23785,1,0,1.42E-05,0.999985765
2986,23786,1,0,3.77E-05,0.999962318
2987,23787,1,1,0.999969006,3.10E-05
2988,23788,0,0,1.50E-05,0.99998504
2989,23789,1,1,0.999982357,1.76E-05
2990,23790,0,0,1.32E-05,0.999986821
2991,23791,1,1,0.999981642,1.84E-05
2992,23792,0,0,1.44E-05,0.999985628
2993,23793,0,0,1.44E-05,0.999985643
2994,23794,0,0,4.21E-05,0.999957865
2995,23795,1,1,0.999909282,9.07E-05
2996,23796,1,0,3.39E-05,0.999966118
2997,23797,0,0,1.39E-05,0.999986071
2998,23798,1,1,0.999716818,0.000283182
2999,23799,0,0,1.34E-05,0.9999866
3000,23800,0,0,1.51E-05,0.999984912
3001,23801,1,0,2.53E-05,0.999974654
3002,23802,1,1,0.999979854,2.01E-05
3003,23803,0,0,1.35E-05,0.99998647
3004,23804,1,0,3.67E-05,0.999963311
3005,23805,0,0,2.84E-05,0.999971606
3006,23806,1,1,0.999918461,8.15E-05
3007,23807,1,0,2.48E-05,0.999975205
3008,23808,0,0,1.37E-05,0.999986326
3009,23809,0,0,1.45E-05,0.999985488
3010,23810,1,0,1.35E-05,0.999986458
3011,23811,0,0,1.38E-05,0.999986196
3012,23812,1,0,1.98E-05,0.99998017
3013,23813,1,1,0.999975562,2.44E-05
3014,23814,1,0,1.35E-05,0.999986502
3015,23815,1,1,0.999981642,1.84E-05
3016,23816,0,1,0.999978065,2.19E-05
3017,23817,1,1,0.999978185,2.18E-05
3018,23818,1,1,0.999980569,1.94E-05
3019,23819,0,1,0.999982595,1.74E-05
3020,23820,1,1,0.999982238,1.78E-05
3021,23821,1,1,0.999982595,1.74E-05
3022,23822,0,1,0.999982476,1.75E-05
3023,23823,1,1,0.999982834,1.72E-05
3024,23824,1,0,2.71E-05,0.999972865
3025,23825,1,1,0.999982834,1.72E-05
3026,23826,0,1,0.999949932,5.01E-05
3027,23827,0,1,0.999980688,1.93E-05
3028,23828,1,1,0.999940753,5.92E-05
3029,23829,1,1,0.999981761,1.82E-05
3030,23830,1,1,0.999982834,1.72E-05
3031,23831,1,1,0.999979377,2.06E-05
3032,23832,1,0,3.39E-05,0.999966121
3033,23833,1,0,1.32E-05,0.999986786
3034,23834,1,1,0.999981523,1.85E-05
3035,23835,1,1,0.999159575,0.000840425
3036,23836,1,1,0.999982476,1.75E-05
3037,23837,1,1,0.999981403,1.86E-05
3038,23838,1,0,1.34E-05,0.999986563
3039,23839,1,0,3.51E-05,0.999964939
3040,23840,1,1,0.999982119,1.79E-05
3041,23841,1,1,0.999982238,1.78E-05
3042,23842,0,1,0.999976754,2.32E-05
3043,23843,1,1,0.9999789,2.11E-05
3044,23844,1,1,0.999982834,1.72E-05
3045,23845,1,1,0.99998033,1.97E-05
3046,23846,0,0,1.50E-05,0.999985028
3047,23847,1,1,0.999981403,1.86E-05
3048,23848,1,0,1.43E-05,0.999985659
3049,23849,1,1,0.999978304,2.17E-05
3050,23850,0,0,1.38E-05,0.999986172
3051,23851,1,1,0.999951601,4.84E-05
3052,23852,1,0,2.91E-05,0.999970866
3053,23853,0,0,1.35E-05,0.999986484
3054,23854,1,0,3.82E-05,0.999961846
3055,23855,0,1,0.999980807,1.92E-05
3056,23856,0,0,1.42E-05,0.999985758
3057,23857,1,0,3.82E-05,0.999961755
3058,23858,0,0,1.36E-05,0.999986368
3059,23859,1,1,0.999976754,2.32E-05
3060,23860,0,0,1.73E-05,0.999982689
3061,23861,1,0,3.18E-05,0.999968192
3062,23862,1,1,0.999981046,1.90E-05
3063,23863,0,1,0.999978065,2.19E-05
3064,23864,0,0,2.98E-05,0.999970192
3065,23865,1,0,3.70E-05,0.999963015
3066,23866,1,1,0.99997437,2.56E-05
3067,23867,1,0,1.32E-05,0.999986751
3068,23868,1,1,0.99998033,1.97E-05
3069,23869,1,0,3.64E-05,0.999963636
3070,23870,1,1,0.999977827,2.22E-05
3071,23871,0,0,1.40E-05,0.999985976
3072,23872,1,1,0.999982715,1.73E-05
3073,23873,0,1,0.999965668,3.43E-05
3074,23874,0,0,1.53E-05,0.999984693
3075,23875,0,0,1.44E-05,0.999985586
3076,23876,0,0,1.37E-05,0.999986269
3077,23877,1,1,0.999980807,1.92E-05
3078,23878,0,1,0.999971747,2.83E-05
3079,23879,0,0,1.36E-05,0.999986369
3080,23880,0,0,1.39E-05,0.999986135
3081,23881,0,1,0.999980807,1.92E-05
3082,23882,1,1,0.999978662,2.13E-05
3083,23883,0,0,1.43E-05,0.99998568
3084,23884,1,0,4.26E-05,0.999957379
3085,23885,0,1,0.999976993,2.30E-05
3086,23886,0,0,2.64E-05,0.999973576
3087,23887,1,0,2.53E-05,0.999974669
3088,23888,1,0,3.11E-05,0.999968855
3089,23889,0,1,0.999982834,1.72E-05
3090,23890,1,1,0.999980688,1.93E-05
3091,23891,0,0,5.85E-05,0.999941504
3092,23892,1,1,0.999981761,1.82E-05
3093,23893,1,1,0.999938726,6.13E-05
3094,23894,0,1,0.99998188,1.81E-05
3095,23895,1,0,3.23E-05,0.999967685
3096,23896,1,1,0.999972343,2.77E-05
3097,23897,0,1,0.999956131,4.39E-05
3098,23898,0,1,0.999952197,4.78E-05
3099,23899,0,0,3.34E-05,0.999966557
3100,23900,0,0,1.36E-05,0.999986417
3101,23901,0,0,1.64E-05,0.999983582
3102,23902,0,0,1.42E-05,0.999985768
3103,23903,0,1,0.999961376,3.86E-05
3104,23904,0,0,1.50E-05,0.999985011
3105,23905,0,0,4.28E-05,0.999957244
3106,23906,0,1,0.999981999,1.80E-05
3107,23907,1,1,0.999982595,1.74E-05
3108,23908,1,1,0.999979019,2.10E-05
3109,23909,1,1,0.999977589,2.24E-05
3110,23910,0,0,4.23E-05,0.999957746
3111,23911,0,0,1.41E-05,0.999985923
3112,23912,1,1,0.99996984,3.02E-05
3113,23913,0,1,0.999957085,4.29E-05
3114,23914,1,1,0.999982595,1.74E-05
3115,23915,0,1,0.999982238,1.78E-05
3116,23916,0,0,1.33E-05,0.99998666
3117,23917,1,0,3.82E-05,0.999961849
3118,23918,0,0,1.33E-05,0.999986723
3119,23919,1,1,0.99997592,2.41E-05
3120,23920,0,0,1.39E-05,0.999986054
3121,23921,0,1,0.999973178,2.68E-05
3122,23922,0,0,1.37E-05,0.999986305
3123,23923,1,1,0.999982119,1.79E-05
3124,23924,0,0,1.35E-05,0.999986481
3125,23925,1,1,0.999979258,2.07E-05
3126,23926,1,1,0.999974489,2.55E-05
3127,23927,1,1,0.999976158,2.38E-05
3128,23928,1,1,0.999981403,1.86E-05
3129,23929,0,1,0.999982476,1.75E-05
3130,23930,0,1,0.999940276,5.97E-05
3131,23931,0,0,1.34E-05,0.999986646
3132,23932,0,0,1.31E-05,0.99998685
3133,23933,1,1,0.999980569,1.94E-05
3134,23934,1,0,1.32E-05,0.999986834
3135,23935,0,0,1.46E-05,0.999985352
3136,23936,0,1,0.999953032,4.70E-05
3137,23937,1,1,0.999947071,5.29E-05
3138,23938,0,0,1.32E-05,0.99998684
3139,23939,0,1,0.999981403,1.86E-05
3140,23940,0,0,1.34E-05,0.999986643
3141,23941,0,0,1.66E-05,0.999983419
3142,23942,1,0,1.54E-05,0.99998456
3143,23943,0,0,1.38E-05,0.999986172
3144,23944,0,0,1.35E-05,0.999986491
3145,23945,1,1,0.999949217,5.08E-05
3146,23946,1,1,0.999978662,2.13E-05
3147,23947,0,1,0.999972939,2.71E-05
3148,23948,1,1,0.999974728,2.53E-05
3149,23949,0,0,1.34E-05,0.999986625
3150,23950,0,0,6.23E-05,0.999937714
3151,23951,1,0,3.41E-05,0.999965929
3152,23952,1,1,0.999981999,1.80E-05
3153,23953,1,1,0.999973178,2.68E-05
3154,23954,1,0,0.048830818,0.951169182
3155,23955,1,0,1.32E-05,0.999986803
3156,23956,1,0,1.33E-05,0.999986687
3157,23957,1,0,1.42E-05,0.999985834
3158,23958,0,0,0.115070015,0.884929985
